23.09.2026                                   Salida dinámica de lista                                                                                        1


		Material	Alm.	Grupo art.	Texto breve material	UMB	LibrUtiliz	Insp.cal.	Bloqueado	Valor libre util.	Valor en insp.cal.	Valor stock bloq.
		3323666	0280	MRE011	VALVULA DE FLOTE McDONNELL #21	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3323764	0230	MRE012	MODULO PROFIBUS 130B1100 PARA VLT FC300	UN	        1	       0	       0	        1,633.04	             0.00	            0.00
		3323764	0231	MRE012	MODULO PROFIBUS 130B1100 PARA VLT FC300	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3323764	0280	MRE012	MODULO PROFIBUS 130B1100 PARA VLT FC300	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3323862	0230	MRE012	FUSIBLE 690V 25A FR10GR69V25	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3323862	0231	MRE012	FUSIBLE 690V 25A FR10GR69V25	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3323862	0280	MRE012	FUSIBLE 690V 25A FR10GR69V25	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3323989	0230	MRE012	VENTILADOR 1.2A 24V S1B 17*15*5CMS	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3323989	0231	MRE012	VENTILADOR 1.2A 24V S1B 17*15*5CMS	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3323989	0280	MRE012	VENTILADOR 1.2A 24V S1B 17*15*5CMS	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324029	0230	MRE014	GRASA CENTROPLEX 1 EP	KG	        0	       0	       0	            0.00	             0.00	            0.00
		3324029	0231	MRE014	GRASA CENTROPLEX 1 EP	KG	        0	       0	       0	            0.00	             0.00	            0.00
		3324029	0280	MRE014	GRASA CENTROPLEX 1 EP	KG	        0	       0	       0	            0.00	             0.00	            0.00
		3324064	0230	MRE002	RODAMIENTO R12LU	UN	        5	       0	       0	          295.57	             0.00	            0.00
		3324064	0231	MRE002	RODAMIENTO R12LU	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324064	0280	MRE002	RODAMIENTO R12LU	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324065	0230	MRE002	RODAMIENTO EE9SRS	UN	        7	       0	       0	          686.06	             0.00	            0.00
		3324065	0231	MRE002	RODAMIENTO EE9SRS	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324065	0280	MRE002	RODAMIENTO EE9SRS	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324085	0230	MRE012	ARRANCADOR Mod. XFE 300HP a 480VAC	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324085	0231	MRE012	ARRANCADOR Mod. XFE 300HP a 480VAC	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324085	0280	MRE012	ARRANCADOR Mod. XFE 300HP a 480VAC	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324100	0230	MRE005	SILENCIADOR U-1 2312 FESTO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324100	0231	MRE005	SILENCIADOR U-1 2312 FESTO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324100	0280	MRE005	SILENCIADOR U-1 2312 FESTO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324101	0230	MRE012	BARRA ELECTROSTATICA EK200281	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324101	0231	MRE012	BARRA ELECTROSTATICA EK200281	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324101	0280	MRE012	BARRA ELECTROSTATICA EK200281	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324257	0230	MRE003	RETENEDOR 09283-40013	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324257	0231	MRE003	RETENEDOR 09283-40013	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324257	0280	MRE003	RETENEDOR 09283-40013	UN	        0	       0	       0	            0.00	             0.00	            0.00
		332429	0230	MRE051	VALVULA NEUMATICA 1" BURKERT ASIENTO IN	UN	        0	       0	       0	            0.00	             0.00	            0.00
		332429	0231	MRE051	VALVULA NEUMATICA 1" BURKERT ASIENTO IN	UN	        0	       0	       0	            0.00	             0.00	            0.00
		332429	0280	MRE051	VALVULA NEUMATICA 1" BURKERT ASIENTO IN	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324294	0230	MRE002	COJINETE 22310 ES	UN	        2	       0	       0	        1,417.49	             0.00	            0.00
		3324294	0231	MRE002	COJINETE 22310 ES	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324294	0280	MRE002	COJINETE 22310 ES	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324411	0230	MRE005	MANOMETRO ASHCROFT MOD. 1009S de 0 a 100	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324411	0231	MRE005	MANOMETRO ASHCROFT MOD. 1009S de 0 a 100	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324411	0280	MRE005	MANOMETRO ASHCROFT MOD. 1009S de 0 a 100	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324412	0230	MRE005	MANOMETRO 1008S 0-160 R1/4 VERT. INOX	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324412	0231	MRE005	MANOMETRO 1008S 0-160 R1/4 VERT. INOX	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324412	0280	MRE005	MANOMETRO 1008S 0-160 R1/4 VERT. INOX	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324460	0230	MRE012	CABLE THHN #350MCM	M	        0	       0	       0	            0.00	             0.00	            0.00
		3324460	0231	MRE012	CABLE THHN #350MCM	M	        0	       0	       0	            0.00	             0.00	            0.00
		3324460	0280	MRE012	CABLE THHN #350MCM	M	        0	       0	       0	            0.00	             0.00	            0.00
		3324461	0230	MRE012	CABLE XHHW #350MCM	M	        0	       0	       0	            0.00	             0.00	            0.00
		3324461	0231	MRE012	CABLE XHHW #350MCM	M	        0	       0	       0	            0.00	             0.00	            0.00
		3324461	0280	MRE012	CABLE XHHW #350MCM	M	        0	       0	       0	            0.00	             0.00	            0.00
		3324536	0230	MRE008	TECLADO STYLE400 399117 COD C2000-102089	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324536	0231	MRE008	TECLADO STYLE400 399117 COD C2000-102089	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324536	0280	MRE008	TECLADO STYLE400 399117 COD C2000-102089	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324542	0230	MRE012	VARIADOR FRECPOWERFLEX3HP.480VAC TRIF.6A	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324542	0231	MRE012	VARIADOR FRECPOWERFLEX3HP.480VAC TRIF.6A	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324542	0280	MRE012	VARIADOR FRECPOWERFLEX3HP.480VAC TRIF.6A	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324651	0230	MRE012	STRATIX 2000 UNMANAGE ETHERNET 1783-US8T	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324651	0231	MRE012	STRATIX 2000 UNMANAGE ETHERNET 1783-US8T	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324651	0280	MRE012	STRATIX 2000 UNMANAGE ETHERNET 1783-US8T	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324781	0230	MRE011	EMPAQUE ESPIROMETALICO 6" 150PSI	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324781	0280	MRE011	EMPAQUE ESPIROMETALICO 6" 150PSI	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324792	0230	MRE012	FUSIBLE DE CRISTAL TIPO AMERICANO 10 AM	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324792	0231	MRE012	FUSIBLE DE CRISTAL TIPO AMERICANO 10 AM	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324792	0280	MRE012	FUSIBLE DE CRISTAL TIPO AMERICANO 10 AM	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324821	0230	MRE011	ESLINGA PARA 2 TONELADAS 10 FT DE LARGO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324888	0230	MRE010	TERMOMETRO INFRARROJO FLUKE 62	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324888	0231	MRE010	TERMOMETRO INFRARROJO FLUKE 62	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324888	0280	MRE010	TERMOMETRO INFRARROJO FLUKE 62	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324936	0230	MRE005	REGULADOR DE PRESION MS4-LR-1/4-D7-AS	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3324936	0280	MRE005	REGULADOR DE PRESION MS4-LR-1/4-D7-AS	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325031	0230	MRE011	MANGUERA FLEXIBLE P/VACIO 3"	TF	        5	       0	       0	          528.45	             0.00	            0.00
		3325031	0231	MRE011	MANGUERA FLEXIBLE P/VACIO 3"	TF	        0	       0	       0	            0.00	             0.00	            0.00
		3325031	0280	MRE011	MANGUERA FLEXIBLE P/VACIO 3"	TF	        0	       0	       0	            0.00	             0.00	            0.00
		3325047	0230	MRE008	NUCLEO VJ1610 SP399341 COD. C1900-101993	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325047	0231	MRE008	NUCLEO VJ1610 SP399341 COD. C1900-101993	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325047	0280	MRE008	NUCLEO VJ1610 SP399341 COD. C1900-101993	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325049	0230	MRE011	HEMBRA PLATINA 1 1/4 x 3/16 INOX.	UN	        5	       0	       0	        2,321.44	             0.00	            0.00
		3325049	0231	MRE011	HEMBRA PLATINA 1 1/4 x 3/16 INOX.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325049	0280	MRE011	HEMBRA PLATINA 1 1/4 x 3/16 INOX.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325050	0230	MRE012	SENSOR INDUCTIVO IM30-20NPO-ZW1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325050	0231	MRE012	SENSOR INDUCTIVO IM30-20NPO-ZW1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325050	0280	MRE012	SENSOR INDUCTIVO IM30-20NPO-ZW1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		332508	0230	MRE012	DIGITAL INPUT MODULE 6ES7 131-4BF00-0AA0	UN	        1	       0	       0	          855.36	             0.00	            0.00
		332508	0231	MRE012	DIGITAL INPUT MODULE 6ES7 131-4BF00-0AA0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		332508	0280	MRE012	DIGITAL INPUT MODULE 6ES7 131-4BF00-0AA0	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325110	0230	MRE011	ELECTRODO TUNGSTENO 1/8" PARA TIG	UN	        5	       0	       0	          178.59	             0.00	            0.00
		3325110	0231	MRE011	ELECTRODO TUNGSTENO 1/8" PARA TIG	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325110	0280	MRE011	ELECTRODO TUNGSTENO 1/8" PARA TIG	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325163	0230	MRE011	ANGULAR 1 1/4" x 3*16 ACERO INOX.	UN	        5	       0	       0	        2,352.70	             0.00	            0.00
		3325163	0231	MRE011	ANGULAR 1 1/4" x 3*16 ACERO INOX.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325163	0280	MRE011	ANGULAR 1 1/4" x 3*16 ACERO INOX.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325201	0230	MRE012	SENSOR PEPPERL+FUCHS MLV1254-G76B124128	UN	        3	       0	       0	        6,151.45	             0.00	            0.00
		3325201	0231	MRE012	SENSOR PEPPERL+FUCHS MLV1254-G76B124128	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325201	0280	MRE012	SENSOR PEPPERL+FUCHS MLV1254-G76B124128	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325240	0230	MRE004	CORREA A23	UN	        3	       0	       0	           72.76	             0.00	            0.00
		3325240	0231	MRE004	CORREA A23	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325240	0280	MRE004	CORREA A23	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325250	0230	MRE001	VALVULA BOLA CLAMP SIN MANERAL SS316L 4"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325250	0231	MRE001	VALVULA BOLA CLAMP SIN MANERAL SS316L 4"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325250	0280	MRE001	VALVULA BOLA CLAMP SIN MANERAL SS316L 4"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325252	0230	MRE002	RODAMIENTO CONICO DE RODILLOS 47896	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325252	0231	MRE002	RODAMIENTO CONICO DE RODILLOS 47896	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325252	0280	MRE002	RODAMIENTO CONICO DE RODILLOS 47896	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325254	0230	MRE002	RODAMIENTO CONICO DE RODILLOS 25577	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325254	0231	MRE002	RODAMIENTO CONICO DE RODILLOS 25577	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325254	0280	MRE002	RODAMIENTO CONICO DE RODILLOS 25577	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325256	0230	MRE002	RODAMIENTO DE RODILLOS MU1309	UN	        4	       0	       0	        1,460.02	             0.00	            0.00
		3325256	0231	MRE002	RODAMIENTO DE RODILLOS MU1309	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325256	0280	MRE002	RODAMIENTO DE RODILLOS MU1309	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325257	0230	MRE002	RODAMIENTO 208 WDD 40mm x 80mm x 18mm	UN	        3	       0	       0	          959.92	             0.00	            0.00
		3325257	0231	MRE002	RODAMIENTO 208 WDD 40mm x 80mm x 18mm	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325257	0280	MRE002	RODAMIENTO 208 WDD 40mm x 80mm x 18mm	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3325258	0230	MRE002	RODAMIENTO 6307 CON SEGURO EXT.	UN	        4	       0	       0	          726.53	             0.00	            0.00
